coord_id,w2v_sentence
1351839030414797386,아우터_brown_leather_슈트/블레이저 재킷_여성_봄_casual 상의_blue_cotton_맨투맨/스웨트_여성_봄_casual 하의_blue_denim_데님 팬츠_여성_봄_casual 신발_white_leather_스니커즈_여성_봄_casual
1351823783246562004,아우터_blue_denim_트러커 재킷_남성_봄_casual 상의_green_cotton_셔츠/블라우스_남성_봄_casual 하의_blue_denim_데님 팬츠_남성_봄_casual 신발_brown_leather_부츠/워커_남성_봄_casual
1352244492310748367,아우터_red_polyester_나일론/코치 재킷_여성_봄_casual 상의_gray_cotton_긴소매 티셔츠_여성_봄_casual 하의_black_denim_데님 팬츠_여성_봄_casual 신발_yellow_leather_스니커즈_여성_봄_casual
1351828439040948282,아우터_beige_cotton_트러커 재킷_남성_봄_casual 상의_brown_cotton_반소매 티셔츠_남성_봄_casual 하의_beige_denim_데님 팬츠_남성_봄_casual 신발_brown_leather_샌들/슬리퍼_남성_봄_casual
1351503997464339247,아우터_gray_polyester_트레이닝 재킷_여성_봄_casual 상의_white_cotton_셔츠/블라우스_여성_봄_casual 하의_beige_cotton_코튼 팬츠_여성_봄_casual 신발_blue_polyester_스니커즈_여성_봄_casual
1351828012461174170,아우터_pink_polyester_카디건_남성_봄_casual 상의_beige_cotton_셔츠/블라우스_남성_봄_casual 하의_beige_cotton_코튼 팬츠_남성_봄_casual 신발_beige_leather_스니커즈_남성_봄_casual
1351822930717359762,아우터_blue_denim_트러커 재킷_남성_봄_casual 상의_blue_polyester_니트/스웨터_남성_봄_casual 하의_blue_denim_데님 팬츠_남성_봄_casual 신발_white_leather_스니커즈_남성_봄_casual
1388072156855333567,상의_blue_polyester_민소매 티셔츠_여성_여름_casual 하의_blue_denim_데님 팬츠_여성_여름_casual 신발_UNKNOWN_leather_샌들/슬리퍼_여성_여름_casual
1351506481347688938,아우터_UNKNOWN_cotton_카디건_여성_봄_casual 상의_white_polyester_셔츠/블라우스_여성_봄_casual 하의_white_cotton_숏 팬츠_여성_봄_casual 신발_yellow_leather_스니커즈_여성_봄_casual
1388050924650947541,상의_beige_cotton_반소매 티셔츠_남성_여름_casual 하의_white_denim_데님 팬츠_남성_여름_casual 신발_brown_leather_구두_남성_여름_casual
1388051650460676412,상의_blue_cotton_셔츠/블라우스_남성_여름_casual 상의_white_cotton_반소매 티셔츠_남성_여름_casual 하의_blue_denim_데님 팬츠_남성_여름_casual 신발_brown_leather_구두_남성_여름_casual
1351428696105844149,아우터_beige_cotton_후드 집업_여성_봄_casual 상의_gray_cotton_민소매 티셔츠_여성_봄_casual 하의_red_cotton_트레이닝/조거 팬츠_여성_봄_casual 신발_pink_polyester_스니커즈_여성_봄_casual
1351834310120337866,아우터_navy_denim_트러커 재킷_여성_봄_casual 상의_red_cotton_니트/스웨터_여성_봄_casual 하의_white_cotton_숏 팬츠_여성_봄_casual 신발_black_cotton_스니커즈_여성_봄_casual
1351421647099390911,아우터_gray_wool_카디건_여성_봄_casual 상의_blue_polyester_민소매 티셔츠_여성_봄_casual 상의_white_cotton_반소매 티셔츠_여성_봄_casual 하의_black_denim_데님 팬츠_여성_봄_casual 신발_gray_leather_스니커즈_여성_봄_casual
1351827501070447902,아우터_beige_cotton_카디건_남성_봄_casual 상의_white_cotton_셔츠/블라우스_남성_봄_casual 하의_brown_denim_데님 팬츠_남성_봄_casual 신발_beige_leather_스니커즈_남성_봄_casual
1351420213054010499,아우터_beige_cotton_후드 집업_여성_봄_casual 상의_gray_cotton_반소매 티셔츠_여성_봄_casual 하의_white_cotton_숏 팬츠_여성_봄_casual 신발_UNKNOWN_polyester_스니커즈_여성_봄_casual
1351821965931387928,아우터_brown_wool_카디건_남성_봄_casual 상의_white_cotton_긴소매 티셔츠_남성_봄_casual 하의_blue_denim_데님 팬츠_남성_봄_casual 신발_white_leather_구두_남성_봄_casual
1388078460748606462,상의_blue_polyester_민소매 티셔츠_여성_여름_casual 하의_blue_denim_숏 팬츠_여성_여름_casual 신발_brown_leather_부츠/워커_여성_여름_casual
1388077076003438611,상의_green_cotton_민소매 티셔츠_여성_여름_casual 하의_gray_polyester_트레이닝/조거 팬츠_여성_여름_casual 신발_white_leather_스니커즈_여성_여름_casual
1388075814674549394,상의_navy_polyester_민소매 티셔츠_여성_여름_casual 상의_white_cotton_민소매 티셔츠_여성_여름_casual 하의_black_polyester_트레이닝/조거 팬츠_여성_여름_casual 신발_gray_polyester_구두_여성_여름_casual
1351442870163981251,상의_gray_wool_니트/스웨터_남성_봄_casual 상의_brown_cotton_셔츠/블라우스_남성_봄_casual 하의_black_denim_데님 팬츠_남성_봄_casual 신발_brown_leather_부츠/워커_남성_봄_casual
1351446518298752979,아우터_blue_denim_트러커 재킷_남성_봄_casual 상의_blue_cotton_니트/스웨터_남성_봄_casual 하의_blue_denim_데님 팬츠_남성_봄_casual 신발_white_leather_스니커즈_남성_봄_casual
1351433616309647782,아우터_black_denim_트러커 재킷_여성_봄_casual 상의_red_polyester_민소매 티셔츠_여성_봄_casual 하의_beige_cotton_숏 팬츠_여성_봄_casual 신발_gray_polyester_스니커즈_여성_봄_casual
1351425604241460393,아우터_yellow_leather_기타 아우터_여성_봄_casual 상의_white_cotton_긴소매 티셔츠_여성_봄_casual 하의_black_polyester_트레이닝/조거 팬츠_여성_봄_casual 신발_beige_leather_스니커즈_여성_봄_casual
1351818308284390102,아우터_black_leather_레더/라이더스 재킷_남성_봄_casual 상의_white_cotton_반소매 티셔츠_남성_봄_casual 하의_blue_denim_데님 팬츠_남성_봄_casual 신발_black_denim_구두_남성_봄_casual
1351817720765510292,아우터_beige_denim_트러커 재킷_남성_봄_casual 상의_beige_cotton_긴소매 티셔츠_남성_봄_casual 하의_white_cotton_코튼 팬츠_남성_봄_casual 신발_brown_leather_스니커즈_남성_봄_casual
1351434296364876535,상의_gray_cotton_긴소매 티셔츠_남성_봄_casual 하의_blue_denim_숏 팬츠_남성_봄_casual
1351415330717111005,아우터_navy_polyester_사파리/헌팅 재킷_여성_봄_casual 상의_beige_cotton_반소매 티셔츠_여성_봄_casual 하의_black_cotton_숏 팬츠_여성_봄_casual 신발_white_leather_구두_여성_봄_casual
1351430967380218561,아우터_black_polyester_트레이닝 재킷_여성_봄_casual 상의_white_polyester_셔츠/블라우스_여성_봄_casual 하의_gray_polyester_숏 팬츠_여성_봄_casual 신발_white_leather_스니커즈_여성_봄_casual
1351414573854955381,아우터_gray_polyester_블루종/MA-1_여성_봄_casual 상의_white_cotton_긴소매 티셔츠_여성_봄_casual 하의_beige_cotton_트레이닝/조거 팬츠_여성_봄_casual 신발_UNKNOWN_leather_스니커즈_여성_봄_casual
1351447258021658031,아우터_black_polyester_슈트/블레이저 재킷_남성_봄_casual 상의_blue_cotton_니트/스웨터_남성_봄_casual 신발_black_leather_스니커즈_남성_봄_casual
1351506692300519912,아우터_navy_polyester_스타디움 재킷_여성_봄_casual 상의_blue_cotton_긴소매 티셔츠_여성_봄_casual 신발_black_polyester_스니커즈_여성_봄_casual
1351085450607903910,아우터_black_denim_트러커 재킷_남성_봄_casual 상의_brown_cotton_니트/스웨터_남성_봄_casual 하의_green_polyester_기타 하의_남성_봄_casual 신발_black_leather_구두_남성_봄_casual
1351127894518734514,아우터_navy_polyester_나일론/코치 재킷_남성_봄_casual 상의_gray_cotton_반소매 티셔츠_남성_봄_casual 신발_navy_leather_스니커즈_남성_봄_casual
1351113644421224552,아우터_black_leather_레더/라이더스 재킷_여성_봄_casual 상의_red_polyester_민소매 티셔츠_여성_봄_casual 하의_gray_cotton_트레이닝/조거 팬츠_여성_봄_casual 신발_white_polyester_스니커즈_여성_봄_casual
1351418758548058125,아우터_brown_leather_레더/라이더스 재킷_여성_봄_casual 상의_red_cotton_반소매 티셔츠_여성_봄_casual 신발_gray_leather_구두_여성_봄_casual
1351118433595141398,아우터_blown_cotton_블루종/MA-1_남성_봄_casual 상의_navy_cotton_긴소매 티셔츠_남성_봄_casual 하의_gray_denim_데님 팬츠_남성_봄_casual 신발_yellow_leather_부츠/워커_남성_봄_casual
1351445731942196926,상의_blue_cotton_셔츠/블라우스_남성_봄_casual 상의_white_cotton_긴소매 티셔츠_남성_봄_casual 하의_gray_cotton_코튼 팬츠_남성_봄_casual 신발_black_leather_스니커즈_남성_봄_casual
1351122470886589697,아우터_green_polyester_스타디움 재킷_여성_봄_casual 상의_gray_cotton_반소매 티셔츠_여성_봄_casual 하의_white_denim_데님 팬츠_여성_봄_casual 신발_gray_polyester_스니커즈_여성_봄_casual
1351444626525040831,상의_brown_cotton_셔츠/블라우스_남성_봄_casual 상의_white_cotton_반소매 티셔츠_남성_봄_casual 하의_beige_cotton_코튼 팬츠_남성_봄_casual 신발_black_polyester_스니커즈_남성_봄_casual
1351445228034023921,아우터_navy_cotton_기타 아우터_남성_봄_casual
1351085924673652349,아우터_gray_cotton_후드 집업_남성_봄_casual 상의_white_cotton_반소매 티셔츠_남성_봄_casual 하의_blue_denim_데님 팬츠_남성_봄_casual 신발_white_leather_스니커즈_남성_봄_casual
1351442284760921908,상의_white_cotton_긴소매 티셔츠_남성_봄_casual 하의_gray_cotton_트레이닝/조거 팬츠_남성_봄_casual 신발_white_leather_스니커즈_남성_봄_casual
1351123734465001176,아우터_black_cotton_후드 집업_여성_봄_casual 상의_gray_cotton_반소매 티셔츠_여성_봄_casual 하의_black_denim_숏 팬츠_여성_봄_casual 신발_black_leather_구두_여성_봄_casual
1351136343821738063,아우터_black_polyester_슈트/블레이저 재킷_남성_봄_casual 상의_white_cotton_셔츠/블라우스_남성_봄_casual 상의_white_cotton_반소매 티셔츠_남성_봄_casual 하의_blue_denim_데님 팬츠_남성_봄_casual 신발_beige_leather_스니커즈_남성_봄_casual
1351072592929700277,아우터_blue_denim_트러커 재킷_남성_봄_casual 상의_white_cotton_반소매 티셔츠_남성_봄_casual 하의_brown_cotton_코튼 팬츠_남성_봄_casual 신발_yellow_leather_구두_남성_봄_casual
1351140130330688552,아우터_black_leather_블루종/MA-1_남성_봄_casual 상의_red_cotton_반소매 티셔츠_남성_봄_casual 하의_black_polyester_기타 하의_남성_봄_casual 신발_brown_leather_스니커즈_남성_봄_casual
1351138361748299113,아우터_gray_cotton_후드 집업_여성_봄_casual 상의_blue_cotton_셔츠/블라우스_여성_봄_casual 상의_white_cotton_민소매 티셔츠_여성_봄_casual 상의_brown_cotton_민소매 티셔츠_여성_봄_casual 신발_beige_ERROR_부츠/워커_여성_봄_casual
1351084379240934914,아우터_green_polyester_나일론/코치 재킷_남성_봄_casual 상의_white_cotton_맨투맨/스웨트_남성_봄_casual 하의_black_polyester_트레이닝/조거 팬츠_남성_봄_casual 신발_black_leather_스니커즈_남성_봄_casual
1351441561877509354,아우터_black_polyester_트레이닝 재킷_남성_봄_casual 상의_black_cotton_셔츠/블라우스_남성_봄_casual 상의_white_cotton_긴소매 티셔츠_남성_봄_casual 하의_blue_denim_숏 팬츠_남성_봄_casual 신발_black_leather_스니커즈_남성_봄_casual
1351074856978793547,아우터_beige_cotton_사파리/헌팅 재킷_남성_봄_casual 하의_yellow_denim_데님 팬츠_남성_봄_casual 신발_brown_leather_구두_남성_봄_casual
1351119948843208598,아우터_black_polyester_블루종/MA-1_여성_봄_casual 상의_gray_cotton_반소매 티셔츠_여성_봄_casual 하의_yellow_polyester_트레이닝/조거 팬츠_여성_봄_casual 신발_black_leather_스니커즈_여성_봄_casual
1351115914659891604,아우터_beige_denim_후드 집업_여성_봄_casual 상의_white_cotton_반소매 티셔츠_여성_봄_casual 하의_navy_denim_데님 팬츠_여성_봄_casual 신발_yellow_polyester_스니커즈_여성_봄_casual
1351113266720280439,아우터_navy_denim_트러커 재킷_여성_봄_casual 상의_black_cotton_반소매 티셔츠_여성_봄_casual 하의_gray_cotton_트레이닝/조거 팬츠_여성_봄_casual 신발_gray_polyester_스니커즈_여성_봄_casual
1351133944416543934,아우터_green_cotton_카디건_남성_봄_casual 상의_beige_cotton_셔츠/블라우스_남성_봄_casual 상의_white_cotton_반소매 티셔츠_남성_봄_casual 하의_beige_denim_데님 팬츠_남성_봄_casual 신발_brown_leather_부츠/워커_남성_봄_casual
1351143153637148622,아우터_brown_leather_레더/라이더스 재킷_여성_봄_casual 상의_white_cotton_긴소매 티셔츠_여성_봄_casual 하의_white_polyester_트레이닝/조거 팬츠_여성_봄_casual 신발_black_leather_스니커즈_여성_봄_casual
1351100571207350038,상의_black_polyester_셔츠/블라우스_여성_봄_casual 상의_white_cotton_긴소매 티셔츠_여성_봄_casual 하의_beige_cotton_트레이닝/조거 팬츠_여성_봄_casual 신발_black_leather_부츠/워커_여성_봄_casual
1351084866813417141,아우터_beige_cotton_카디건_남성_봄_casual 상의_beige_cotton_셔츠/블라우스_남성_봄_casual 하의_white_cotton_코튼 팬츠_남성_봄_casual 신발_navy_leather_스니커즈_남성_봄_casual
1351082992385929026,아우터_black_polyester_베스트_남성_봄_casual 상의_black_cotton_후드 티셔츠_남성_봄_casual 하의_navy_denim_데님 팬츠_남성_봄_casual 신발_brown_leather_부츠/워커_남성_봄_casual
1351082422073521422,아우터_red_polyester_트레이닝 재킷_남성_봄_casual 상의_black_cotton_반소매 티셔츠_남성_봄_casual 하의_black_cotton_숏 팬츠_남성_봄_casual 신발_black_leather_스니커즈_남성_봄_casual
1351133187994789762,아우터_blue_denim_트러커 재킷_남성_봄_casual 상의_white_cotton_셔츠/블라우스_남성_봄_casual 상의_gray_cotton_반소매 티셔츠_남성_봄_casual 하의_black_denim_데님 팬츠_남성_봄_casual 신발_black_denim_구두_남성_봄_casual
1351083780969071607,아우터_black_cotton_카디건_남성_봄_casual 상의_black_cotton_반소매 티셔츠_남성_봄_casual 하의_beige_cotton_코튼 팬츠_남성_봄_casual 신발_white_leather_스니커즈_남성_봄_casual
1351076496071424768,아우터_black_leather_레더/라이더스 재킷_남성_봄_casual 상의_black_cotton_반소매 티셔츠_남성_봄_casual 하의_gray_cotton_트레이닝/조거 팬츠_남성_봄_casual 신발_white_leather_스니커즈_남성_봄_casual
1351500708874624421,아우터_black_polyester_블루종/MA-1_여성_봄_casual 상의_navy_cotton_니트/스웨터_여성_봄_casual 하의_blue_denim_데님 팬츠_여성_봄_casual 신발_white_leather_스니커즈_여성_봄_casual
1350831891891387577,아우터_gray_wool_카디건_남성_봄_casual 상의_pink_cotton_셔츠/블라우스_남성_봄_casual 하의_blue_denim_데님 팬츠_남성_봄_casual 신발_white_leather_스니커즈_남성_봄_casual
1351071956974664743,아우터_navy_polyester_트레이닝 재킷_남성_봄_casual 상의_black_cotton_반소매 티셔츠_남성_봄_casual 하의_black_cotton_코튼 팬츠_남성_봄_casual 신발_gray_leather_스니커즈_남성_봄_casual
1351142527000803528,아우터_beige_cotton_후드 집업_여성_봄_casual 상의_white_cotton_긴소매 티셔츠_여성_봄_casual 하의_blue_denim_데님 팬츠_여성_봄_casual 신발_gray_leather_스니커즈_여성_봄_casual
1350832281864817219,아우터_white_wool_카디건_남성_봄_casual 상의_white_cotton_셔츠/블라우스_남성_봄_casual 하의_blue_denim_데님 팬츠_남성_봄_casual 신발_brown_leather_스니커즈_남성_봄_casual
1351127137383903294,상의_yellow_cotton_맨투맨/스웨트_남성_봄_casual 하의_gray_cotton_트레이닝/조거 팬츠_남성_봄_casual 신발_blue_polyester_스니커즈_남성_봄_casual
1351128902787431232,상의_beige_cotton_후드 티셔츠_남성_봄_casual 상의_beige_cotton_긴소매 티셔츠_남성_봄_casual 하의_blue_denim_데님 팬츠_남성_봄_casual 신발_blue_denim_구두_남성_봄_casual
1351125372127221483,아우터_blue_denim_기타 점퍼/재킷_남성_봄_casual 상의_white_cotton_니트/스웨터_남성_봄_casual 상의_blue_cotton_셔츠/블라우스_남성_봄_casual 하의_white_cotton_코튼 팬츠_남성_봄_casual 신발_white_leather_스니커즈_남성_봄_casual
1351080890569222324,아우터_navy_denim_트러커 재킷_남성_봄_casual 상의_blue_cotton_후드 티셔츠_남성_봄_casual 하의_beige_cotton_코튼 팬츠_남성_봄_casual 신발_white_leather_스니커즈_남성_봄_casual
1351117680058134366,아우터_blue_denim_트러커 재킷_남성_봄_casual 상의_gray_cotton_긴소매 티셔츠_남성_봄_casual 하의_red_denim_데님 팬츠_남성_봄_casual 신발_black_leather_스니커즈_남성_봄_casual
1351080228171736591,아우터_gray_cotton_카디건_남성_봄_casual 상의_black_cotton_반소매 티셔츠_남성_봄_casual 상의_beige_cotton_셔츠/블라우스_남성_봄_casual 하의_blue_denim_데님 팬츠_남성_봄_casual 신발_white_leather_스니커즈_남성_봄_casual
1350837592146591673,아우터_beige_cotton_후드 집업_남성_봄_casual 상의_blue_cotton_맨투맨/스웨트_남성_봄_casual 하의_navy_cotton_코튼 팬츠_남성_봄_casual 신발_brown_leather_스니커즈_남성_봄_casual
1350839092126859870,아우터_black_ERROR_슈트/블레이저 재킷_남성_봄_casual 상의_white_cotton_니트/스웨터_남성_봄_casual 하의_blue_denim_데님 팬츠_남성_봄_casual 신발_beige_leather_스니커즈_남성_봄_casual
1351079571085187419,아우터_white_denim_트러커 재킷_남성_봄_casual 상의_black_cotton_셔츠/블라우스_남성_봄_casual 하의_black_cotton_코튼 팬츠_남성_봄_casual 신발_white_leather_스니커즈_남성_봄_casual
1350828900272430072,아우터_blue_denim_트러커 재킷_남성_봄_casual 상의_white_cotton_셔츠/블라우스_남성_봄_casual 하의_blue_denim_데님 팬츠_남성_봄_casual 신발_yellow_leather_부츠/워커_남성_봄_casual
1350831255577692680,아우터_black_polyester_슈트/블레이저 재킷_남성_봄_casual 상의_black_cotton_피케/카라 티셔츠_남성_봄_casual 하의_gray_polyester_슈트 팬츠/슬랙스_남성_봄_casual 신발_yellow_leather_스니커즈_남성_봄_casual
1350838587845692053,아우터_navy_cotton_후드 집업_남성_봄_casual 상의_blue_denim_셔츠/블라우스_남성_봄_casual 하의_green_cotton_코튼 팬츠_남성_봄_casual 신발_brown_leather_부츠/워커_남성_봄_casual
1350828457696355200,아우터_blue_denim_트러커 재킷_남성_봄_casual 상의_blue_polyester_니트/스웨터_남성_봄_casual 하의_black_polyester_슈트 팬츠/슬랙스_남성_봄_casual 신발_beige_leather_구두_남성_봄_casual
1350835093487870549,상의_brown_cotton_니트/스웨터_남성_봄_casual 상의_blue_cotton_셔츠/블라우스_남성_봄_casual 하의_black_cotton_코튼 팬츠_남성_봄_casual 신발_beige_leather_샌들/슬리퍼_남성_봄_casual
1350829670168914954,아우터_gray_cotton_후드 집업_남성_봄_casual 상의_blue_cotton_셔츠/블라우스_남성_봄_casual 하의_navy_polyester_트레이닝/조거 팬츠_남성_봄_casual 신발_black_leather_스니커즈_남성_봄_casual
1349930595640647210,아우터_beige_polyester_블루종/MA-1_여성_봄_casual 상의_purple_cotton_긴소매 티셔츠_여성_봄_casual 하의_black_polyester_숏 팬츠_여성_봄_casual 신발_black_polyester_스포츠화_여성_봄_casual
1349931600171144594,아우터_black_denim_블루종/MA-1_여성_봄_casual 상의_red_cotton_긴소매 티셔츠_여성_봄_casual 신발_gray_polyester_스포츠화_여성_봄_casual
1349993383544109090,아우터_brown_leather_겨울 싱글 코트_여성_봄_casual 상의_white_cotton_셔츠/블라우스_여성_봄_casual 상의_gray_cotton_반소매 티셔츠_여성_봄_casual 하의_green_cotton_코튼 팬츠_여성_봄_casual 신발_white_leather_스니커즈_여성_봄_casual
1349727702866208581,아우터_black_cotton_카디건_여성_봄_casual
1350795756679475135,아우터_beige_cotton_트러커 재킷_여성_봄_casual 상의_black_cotton_니트/스웨터_여성_봄_casual 상의_white_cotton_긴소매 티셔츠_여성_봄_casual 하의_black_denim_숏 팬츠_여성_봄_casual 신발_white_leather_구두_여성_봄_casual
1349657946216635183,아우터_blue_denim_트러커 재킷_남성_봄_casual 상의_blue_cotton_반소매 티셔츠_남성_봄_casual 하의_black_cotton_트레이닝/조거 팬츠_남성_봄_casual 신발_green_leather_스니커즈_남성_봄_casual
1349729323070165627,아우터_gray_polyester_스타디움 재킷_여성_봄_casual 아우터_navy_cotton_카디건_여성_봄_casual 하의_beige_cotton_트레이닝/조거 팬츠_여성_봄_casual 신발_black_leather_부츠/워커_여성_봄_casual
1349728963711740967,아우터_navy_polyester_사파리/헌팅 재킷_여성_봄_casual 상의_navy_cotton_긴소매 티셔츠_여성_봄_casual 하의_navy_polyester_숏 팬츠_여성_봄_casual 신발_beige_leather_스니커즈_여성_봄_casual
1349724550976776261,아우터_white_polyester_나일론/코치 재킷_여성_봄_casual 아우터_navy_cotton_카디건_여성_봄_casual 하의_blue_denim_데님 팬츠_여성_봄_casual 신발_black_leather_스니커즈_여성_봄_casual
1349726453373101586,아우터_gray_polyester_나일론/코치 재킷_여성_봄_casual 상의_white_cotton_셔츠/블라우스_여성_봄_casual 하의_black_polyester_숏 팬츠_여성_봄_casual 신발_blue_polyester_스니커즈_여성_봄_casual
1349656824719000511,아우터_red_polyester_트레이닝 재킷_남성_봄_casual 상의_white_cotton_긴소매 티셔츠_남성_봄_casual 하의_gray_cotton_트레이닝/조거 팬츠_남성_봄_casual 신발_brown_leather_부츠/워커_남성_봄_casual
1349984008800333298,아우터_pink_polyester_트레이닝 재킷_남성_봄_casual 상의_gray_cotton_긴소매 티셔츠_남성_봄_casual 하의_black_denim_데님 팬츠_남성_봄_casual 신발_black_polyester_스포츠화_남성_봄_casual
1349653181285559207,아우터_blue_polyester_트레이닝 재킷_남성_봄_casual 상의_green_cotton_후드 티셔츠_남성_봄_casual 하의_brown_cotton_코튼 팬츠_남성_봄_casual 신발_brown_leather_스포츠화_남성_봄_casual
1349663922538734798,아우터_black_leather_레더/라이더스 재킷_남성_봄_casual 상의_white_cotton_반소매 티셔츠_남성_봄_casual 하의_brown_cotton_코튼 팬츠_남성_봄_casual 신발_gray_polyester_스니커즈_남성_봄_casual
1349728726669259164,아우터_black_leather_레더/라이더스 재킷_여성_봄_casual 아우터_gray_polyester_카디건_여성_봄_casual 하의_blue_denim_데님 팬츠_여성_봄_casual 신발_orange_leather_스니커즈_여성_봄_casual
1349653949965351950,아우터_black_polyester_트레이닝 재킷_남성_봄_casual 상의_navy_cotton_맨투맨/스웨트_남성_봄_casual 상의_black_cotton_셔츠/블라우스_남성_봄_casual 하의_green_cotton_코튼 팬츠_남성_봄_casual 신발_black_leather_스니커즈_남성_봄_casual
1349726694194817894,상의_pink_cotton_민소매 티셔츠_여성_봄_casual 상의_white_polyester_긴소매 티셔츠_여성_봄_casual 하의_beige_cotton_코튼 팬츠_여성_봄_casual 신발_white_leather_구두_여성_봄_casual
1349983107424772236,아우터_navy_polyester_기타 아우터_남성_봄_casual 상의_black_cotton_반소매 티셔츠_남성_봄_casual 하의_white_denim_데님 팬츠_남성_봄_casual 신발_gray_polyester_스포츠화_남성_봄_casual
1349659605140513501,아우터_navy_wool_기타 아우터_남성_봄_casual 상의_red_cotton_셔츠/블라우스_남성_봄_casual 상의_gray_cotton_긴소매 티셔츠_남성_봄_casual 하의_beige_cotton_코튼 팬츠_남성_봄_casual 신발_brown_leather_스니커즈_남성_봄_casual
1349651839214364042,아우터_gray_denim_트러커 재킷_남성_봄_casual 상의_black_cotton_셔츠/블라우스_남성_봄_casual 상의_gray_cotton_반소매 티셔츠_남성_봄_casual 하의_white_cotton_코튼 팬츠_남성_봄_casual 신발_beige_leather_스니커즈_남성_봄_casual
1349729701325083091,아우터_red_wool_카디건_여성_봄_casual 하의_blue_denim_데님 팬츠_여성_봄_casual 신발_gray_leather_스니커즈_여성_봄_casual
1349726927485049992,아우터_gray_cotton_후드 집업_여성_봄_casual 상의_white_cotton_반소매 티셔츠_여성_봄_casual 하의_gray_polyester_기타 하의_여성_봄_casual 신발_black_polyester_스니커즈_여성_봄_casual
1349655850981404814,아우터_yellow_cotton_카디건_남성_봄_casual 아우터_blue_wool_카디건_남성_봄_casual 상의_white_cotton_긴소매 티셔츠_남성_봄_casual 하의_blue_denim_데님 팬츠_남성_봄_casual 신발_white_leather_스니커즈_남성_봄_casual
1349728390840787353,아우터_blue_denim_트러커 재킷_여성_봄_casual 상의_yellow_cotton_니트/스웨터_여성_봄_casual 신발_black_leather_부츠/워커_여성_봄_casual
1349729605497416303,상의_blue_cotton_셔츠/블라우스_여성_봄_casual 아우터_black_leather_숏패딩/헤비 아우터_여성_봄_casual 상의_white_cotton_니트/스웨터_여성_봄_casual 하의_black_denim_데님 팬츠_여성_봄_casual 신발_white_polyester_스니커즈_여성_봄_casual
1349728005505998901,아우터_gray_cotton_후드 집업_여성_봄_casual 상의_white_cotton_민소매 티셔츠_여성_봄_casual 하의_yellow_denim_데님 팬츠_여성_봄_casual 신발_black_leather_스니커즈_여성_봄_casual
1349663251756816491,아우터_green_cotton_후드 집업_남성_봄_casual 상의_green_polyester_니트/스웨터_남성_봄_casual 하의_black_denim_데님 팬츠_남성_봄_casual 신발_brown_leather_스니커즈_남성_봄_casual
1349661905141425389,아우터_beige_polyester_슈트/블레이저 재킷_남성_봄_casual 상의_gray_cotton_후드 티셔츠_남성_봄_casual 하의_blue_denim_데님 팬츠_남성_봄_casual 신발_black_leather_스니커즈_남성_봄_casual
1349208939385511907,아우터_black_leather_레더/라이더스 재킷_여성_봄_casual 아우터_gray_cotton_카디건_여성_봄_casual 하의_blue_denim_데님 팬츠_여성_봄_casual 신발_white_leather_구두_여성_봄_casual
1349215813506908754,상의_gray_cotton_반소매 티셔츠_여성_봄_casual 하의_gray_cotton_트레이닝/조거 팬츠_여성_봄_casual 신발_white_leather_스니커즈_여성_봄_casual
1349206606829275077,아우터_blue_cotton_트러커 재킷_여성_봄_casual 상의_blue_cotton_셔츠/블라우스_여성_봄_casual 상의_pink_polyester_민소매 티셔츠_여성_봄_casual 신발_yellow_polyester_스니커즈_여성_봄_casual
1349214112848452018,아우터_blue_denim_트러커 재킷_여성_봄_casual 하의_white_polyester_숏 팬츠_여성_봄_casual 신발_black_leather_부츠/워커_여성_봄_casual
1349213353932504288,아우터_brown_polyester_트레이닝 재킷_여성_봄_casual 상의_gray_polyester_긴소매 티셔츠_여성_봄_casual 하의_blue_denim_데님 팬츠_여성_봄_casual 신발_yellow_leather_스니커즈_여성_봄_casual
1349209695895343549,아우터_beige_denim_트러커 재킷_여성_봄_casual 상의_brown_cotton_긴소매 티셔츠_여성_봄_casual 하의_green_polyester_숏 팬츠_여성_봄_casual 신발_green_leather_부츠/워커_여성_봄_casual
1349210449395170462,아우터_purple_polyester_나일론/코치 재킷_여성_봄_casual 아우터_gray_cotton_카디건_여성_봄_casual 상의_white_cotton_긴소매 티셔츠_여성_봄_casual 하의_white_polyester_트레이닝/조거 팬츠_여성_봄_casual 신발_blue_leather_스니커즈_여성_봄_casual
1349023901884007967,아우터_green_cotton_후드 집업_여성_봄_casual 상의_white_cotton_반소매 티셔츠_여성_봄_casual 하의_black_polyester_숏 팬츠_여성_봄_casual
1348894995307194092,아우터_blue_polyester_기타 아우터_여성_봄_casual 상의_white_cotton_민소매 티셔츠_여성_봄_casual 하의_blue_denim_데님 팬츠_여성_봄_casual 신발_gray_leather_스니커즈_여성_봄_casual
1349211083706743688,아우터_navy_polyester_슈트/블레이저 재킷_여성_봄_casual 상의_blue_cotton_셔츠/블라우스_여성_봄_casual 하의_gray_cotton_트레이닝/조거 팬츠_여성_봄_casual 신발_gray_polyester_스니커즈_여성_봄_casual
1349212344568961969,아우터_black_leather_레더/라이더스 재킷_여성_봄_casual 상의_pink_cotton_긴소매 티셔츠_여성_봄_casual 하의_blue_denim_데님 팬츠_여성_봄_casual 신발_white_leather_스니커즈_여성_봄_casual
1349022259567320251,상의_gray_cotton_반소매 티셔츠_여성_봄_casual 하의_black_polyester_트레이닝/조거 팬츠_여성_봄_casual 신발_pink_polyester_스니커즈_여성_봄_casual
